index,label,text
"1270","smish","European championship e baji dhoro ebong ekta bilashobohul hotel booking jitun. Click korun: super1000.info/docs"
"1271","smish","Apnar jomi bikrir taka joma hoyeche, call korun: +8801816566678"
"1272","normal","Tomar protibha oshadharon."
"1273","promo","Free delivery shob order e. Shimito shomoy er jonno."
"1274","normal","Kemon acho apni?"
"1275","normal","Tumi ja korte chaibe, ta parbe."
"1276","smish","Mashrafi r shathe dinner korar shujog pete BPL e baji dhoro. Shuru korun: ebayisapidlld.altervista.org/"
"1277","promo","150TK cashback e nao Data Mixer 80GB@TK699,30din: cutt.ly/lwMwLrfw"
"1278","promo","30TK cashback! 31GB+450mi.@469TK 30din, niye nao: cutt.ly/hwTmxGd8"
"1279","normal","01672563741 ei number e taka patha."
"1280","smish","Obhinondon! Apni Dutch Bangla Bank upobriththir jonno nirbachito hoyechen. Shothikbhabe nishchayon ebong takao uttholon er niyom jante nicher link e click korun."
"1281","normal","Apnar garir servicing er shomoyshima shesh hoye geche. Druto jogajog korun 01876543210."
"1282","promo","Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
"1283","promo","200TK cashback!60GB+1000minute @699TK 30din,niye nao- cutt.ly/aAhiAsI"
"1284","normal","Kemon jeno tomar shomoy katche?"
"1285","smish","Sonali Bank account e trutti dekha diyeche. Bistarito jante ekhane click korun: https://wa.me/8801815566778"
"1286","normal","Ajoker apnar din kemon katche?"
"1287","normal","Ami shob shomoy amar shomoshyar jonno shomadhan dite chai."
"1288","smish","Bangladesh Bank account update korte ekhane click korun: https://wa.me/8801914567890"
"1289","smish","Mashrafi r shathe free hotel booking jitte BPL e baji dhoro. Ekhoni join din: promusic.co/components/interbank.com/"
"1290","promo","5GB+150minute 130taka (30din),Dial *121*5205# ba https://mygp.li/a0"
"1291","normal","Ei pobitro mashe tomar shobkichu bhalo hok!"
"1292","normal","01672573848 number e call korun."
"1293","promo","Full on adda+interneting korte 61GB+1000mi@TK899,30din cutt.ly/LwEXIUPL"
"1294","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"1295","smish","Bangladesh Bank account e trutti dekha diyeche. Bistarito jante ekhane click korun: https://wa.me/8801912122234"
"1296","promo","Flat 15% discount shob shopping e. Code: DISCOUNT15."
"1297","promo","Double century cashback TK200!61GB+1000mi@TK699, 30din cutt.ly/FwQhpKHc"
"1298","promo","Cashback e century TK100! 55GB @TK398,30din: cutt.ly/hwltB5hC"
"1299","smish","Apnar bank account er password poriborton korun. Onugroho kore ekhane click korun: http://bit.ly/ChangePassword"
"1300","normal","Ami thik achi, apni kemon achen?"
"1301","promo","Shimito shomoy er offer! 40GB (bonus shoho) 500 taka 30 din.Dial *121*5049# ba mygp.li/mo"
"1302","normal","01927382894 number e call korun."
"1303","normal","Shubho Bhalobasha Dibosh!"
"1304","smish","200 taka binamulye bonus!
5000 taka jetar shujog.
https://cutt.ly/JiliG"
"1305","smish","Apnar shonchoy dwigun korar shujog! Call korun: +8801711011023"
"1306","smish","Apnar accountti shurakkito korte obilambe login korun: [secureaccount.com/LoginBD]"
"1307","promo","5GB+150minute 130 taka (30din),Dial *121*5205# ba https://mygp.li/a0"
"1308","promo","TK100 cashback! 30GB+500mi. @TK399 30din,niye nao: cutt.ly/AwkY4L2C"
"1309","smish","Apnar email thikanati jachai korte ekhane click korun: [emailsecure.net/VerifyBD]"
"1310","promo","5GB+150minute 130 taka (30din),Dial *121*5205# ba https://mygp.li/a0"
"1311","normal","Priyo shikkharthi, apnar tuition fee aj porjonto 27,950.00 taka bokeya ache. (Purber late fine o bokeya shoho) cholti masher tuition fee (jorimana chara) 22i September, 2024 moddhe porishod korun. Bistarito https://student.northsouth.edu.bd/ login korun. (North South)"
"1312","promo","5GB+150minute 130 taka (30din),Dial *121*5205# ba https://mygp.li/a0"
"1313","smish","Apni Coxbazar e ekta binamulyer 7 diner chutir jonno nirbachito hoyechen. Nishchito korte 'YES' uttor din. Link e tap korun: www.face3b00kurl.com."
"1314","promo","Bishesh offer: shob bachader posake 20% discount."
"1315","smish","Sthitishil kaj. Beton 1500 BDT/din. Ghore boshe kaj: cutt.ly/U6zMFGQ"
"1316","smish","Apni Royal Tulip Sea Pearl Resort-e binamulye 3 diner obosthan jitechen. Nishchito korte 017XXXXXXXX e call korun."
"1317","promo","Flat 15% discount shob shopping e. Code: DISCOUNT15."
"1318","smish","Apnar moulik sthayittober moddhe Cambridge University application fee mukto! Porar shopno puron korte ajei jogajog korun - 01746635725"
"1319","promo","100TK cashback! 31GB+450mi.@399TK 30din, niye nao: cutt.ly/2wQlYv6U"
"1320","smish","Apnar bidyut bill porishod na howar karon shongjog kete dewa hobe. Call korun +8801912233445"
"1321","promo","Notun deal e levelup interneting 25GB+400mi@TK397,30din cutt.ly/oeeJSDbP"
"1322","smish","Apnar credit carder limit barrate ekhane click korun: http://bit.ly/CardLimit"
"1323","smish","Kono joma charai 100% home loan shubidha. 24 ghontar moddhe onumodon. Jogajog: 01567546390"
"1324","smish","Crypto trading e bishesh offer! Ekhoni login korun: http://bit.ly/CryptoDeal"
"1325","normal","01729172964 number e rocket e taka pathan."
"1326","normal","Tomar protibha oshadharon."
"1327","smish","bKash account e trutti dekha diyeche. Druto shomadhan er jonno ekhane click korun: https://wa.me/8801715566778"
"1328","normal","Apnar account theke 3000/- taka kata hoyeche, call korun."
"1329","normal","Shubho Christmas!"
"1330","normal","Aj ki korle shomoy gojbe?"
"1331","normal","Shukrobar ki plan?"
"1332","promo","Notun season e shob posake 25% discount. Ajei shopping korun."
"1333","promo","20GB @309TK 30din,mon moto baniye nao Data Mixer e- cutt.ly/HwFKsbAy"
"1334","smish","Apnar mobile recharge korte call korun: +8801818899001"
"1335","normal","Dukhito, ami meeting e pore phone korbo."
"1336","normal","Shob thik hoye jabe, shahosh rekho."
"1337","promo","200TK cashback e shera offer 61GB+1000mi@TK699,30din: cutt.ly/OwG5T3ub"
"1338","normal","Tumi ki priyo boi porcho? Hyan, bikhyato boi pori."
"1339","promo","Sheikh Hasina shorkarer shafollo:
2008 shale ek MBps internet bandwidth er mulyo chilo 27 hajar taka bortomane ekdesh ekrate er aotay ta 60 takay nirdhrito hoyeche."
"1340","smish","BPL baji dhoro ebong 10,000 taka cashback jitun. Shuru korun: phlebolog.com.ua/libraries/joomla/results.php"
"1341","normal","Hello, ki khobor?"
"1342","normal","Na bolle jantam i na"
"1343","smish","50,000 taka biniyog e 1,50,000 taka orjon korun! Call korun: +8801717677789"
"1344","normal","Ami ekta barta pachchi ei ja kon apni hol ei ja pelam ei ja shomadhan dey ei ja onno ekta shomadhan dey."
"1345","normal","Bhaiya bhortir jonno ki babar ay er shonod dite i hoy?? Bolben ektu"
"1346","promo","Double century cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc"
"1347","normal","Apni ki chinta korchen?"
"1348","promo","Furniture e mega sell! Shob ponno e 15-30% chaar. Ajei visit korun."
"1349","normal","Ami ekta golpo porte hobe."
"1350","smish","Apple iPhone 18 jitechen! Delivery nishchito korte call korun: +8801810900912"
"1351","smish","bKash account e trutti dekha diyeche. Druto shomadhan er jonno ekhane click korun: https://wa.me/8801719900112"
"1352","smish","20,000 taka biniyog e 60,000 taka pan! Call korun: +8801916566678"
"1353","promo","Bishesh offer: shob bachader posake 20% discount."
"1354","promo","Barir decor item e 20% chaar. Stock shimito, deri korben na."
"1355","smish","Kono credit check charai 100% credit card onumodon. Ajei abedon korun. Jogajog: 01567546390"
"1356","smish","Apnar bank account er notification pawa jachche na. Doya kore ekhane click korun: http://bit.ly/UpdateNotify"
"1357","normal","Aj tomar schooler ki kaj hoyeche?"
"1358","normal","Hello, kemon acho?"
"1359","normal","Tumi kothay acho?"
"1360","smish","Shakib er shathe free match ticket jitte cricket e baji dhoro! Shuru korun: promusic.co/components/interbank.com/"
"1361","promo","100TK cashback! 31GB+450mi.@399TK 30din, niye nao: cutt.ly/2wQlYv6U"
"1362","normal","Amar ki korte hobe bolo."
"1363","normal","Ami thik achi, dhonnobad."
"1364","smish","Sonali Bank theke apnar jonno joruri barta. Call korun: +8801716677889"
"1365","promo","26 January 2024 antorjatik customs dibosh udjapit hochche. Ebarer protipaddo bishoy ''Mile nobin-purano onshijan/customs korbe lokkho orjon'. Jatioyo rajosho bord"
"1366","normal","Shubho Poyla Baishakh er priti o shubhechcha!"
"1367","promo","125TK cashback e shera offer 61GB+1000mi@TK774, 30din: cutt.ly/8wBQC0MC"
"1368","normal","Suprobhat!"
"1369","promo","Loto li kupar e
Nogod payment e BMW jetar shujog
Bikash e 10% cashback
Shopr"
"1370","smish","Priojoner mukhe hashi futate dial *213*6551# charge 82.67 protidin"
"1371","promo","Shudhu ajke TK100 cashback! 50GB @TK398 30din: cutt.ly/hwltB5hC"
"1372","promo","Shob DVD te 10% chaar. Offerti shimito shomoy er jonno."
"1373","normal","Hello, kemon achen apni?"
"1374","smish","Priyo grahok, apnar carder notun pin code generate korte nicher link e jan ebong purboborti shokol information prodan korun, obosshoi shothik pin codeti share korben. Link: www.pinupdate.com"
"1375","normal","Tomar protibha oshadharon."
"1376","smish","Bitcoin diye shojhe ortho upparjon korun! Ajei shuru korun: http://bit.ly/EasyCrypto"
"1377","smish","Medhabi chatrachatrider jonno shikkhabrittir shubidha o obhiggo daktarer shathe shorashori free poramorsho shoho bochhore TK190000 health coverage er shathe Health Plus er onnanno shubidha pete START RP likhe pathiye din 28477."
"1378","smish","Ei linkti onushron korun apnar binamulyer puroshkar dabi korte, jogajog korun: 01956789215"
"1379","promo","Flat 15% discount shob shopping e. Code: DISCOUNT15."
"1380","promo","Notun customer der jonno bishesh discount. Ajei register korun."
"1381","smish","Apnar account shurakkhar jonno ekhane login korun: [accountsecure.net/LoginBD]"
"1382","normal","Tumi ki swimming korcho?"
"1383","normal","Hello, ki korcho?"
"1384","promo","Amader product e discount cholche. Bistarito janate ei number e jogajog korun: 01789654321."
"1385","smish","Apnar account er tothyo update korte call korun +8801712233445"
"1386","smish","Mashrafi r shathe free dinner korar shujog pete casino te baji dhoro. Shuru korun: promusic.co/components/interbank.com/"
"1387","promo","Bikash app e skitto deals e 30 taka porjonto cashback cutt.ly/8HBaVWF"
"1388","normal","Shubho Mohashtomi!"
"1389","promo","Data Mixer e koro pocket saving, nao 60GB@TK569, 30din: cutt.ly/HwQzEu9E"
"1390","smish","1,00,000 taka biniyog e 3,00,000 taka pan! Call korun: +8801914344356"
"1391","smish","Prai minutes laptop schemer aotay laptop er jonno abedon korun https://laptop.vkxd.top/?ok=8yYRANEs"
"1392","normal","Kokhono onnoay, ottyachar er jonno nijer awaajke rukhe dio shotyo o nyayer kotha bolte."
"1393","promo","100TK cashback e 31GB+450mi.@399TK,30din, niye nao: cutt.ly/2wQlYv6U"
"1394","promo","Furniture e mega sell! Shob ponno e 15-30% chaar. Ajei visit korun."
"1395","normal","Tumi onek shoktishali, shahosh rekho."
"1396","normal","Asha kori tomar dinti bhalo katuk!"
"1397","normal","Tomar protibha shimahin."
"1398","normal","Ei koshtota o kete jabe."
"1399","promo","TK50 cashback e pro-level data deal 50GB@TK448,30din cutt.ly/nwMwL8Y1"
"1400","normal","01672592871 ei number e call korun, amar taka dorkar."
"1401","normal","Shubho shokal!"
"1402","normal","Ami ki korte pari?"
"1403","promo","Notun season e shob poshake 25% discount. Ajei shopping korun."
"1404","promo","17i May, 2024 Bishho Telijogazog o Totho Shongho Dibosh (WTISD) upolokkhye online rochona protijogita ayojan kora hoyeche. Ongshho grohan korte click korun: https://bit.ly/wtisd24"
"1405","smish","Sonali Bank theke apnar jonno joruri barta. Bistarito jante ekhane click korun: https://wa.me/8801816677889"
"1406","smish","Kaor kache jawar dorkar nei, kauke kono add fee dite hobe na. Nijer kaj nijei kore lakh taka ay korun. Jogdan korte nicher linke click korun: [https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)"
"1407","promo","TK80 cashback e beshi beshi data 30GB@TK319, 30din cutt.ly/aw59tNYD"
"1408","normal","Tawhid hollo shomosto doa, shomosto kannakaati, shahajjo cheye shomosto abedone, shomosto asha ebong shokol kollaner agomon o shokol khoti nibaroner jonno prarthona onno keu noy borongi kebolei Allahor uddeshye hote hobe. - [Imam Muhammad Ali Ash-Shawkani (Al Dur Al-Nadid)]"
"1409","smish","Probash e 100% nishchit chakrir sujog. Kono fee nei, shudhu apnar passport ebong shikkhagoto joggota dorkar. Jogajog:01867546389"
"1410","smish","* FIFA 2022 cartel bishho cup dekhar jonno shara bishsher manushke binamulye 50GB data dey. * * I have received mine. ** Eti khulun* https://ak76.xyz/?y=ep1669102548"
"1411","smish","Apnar bank account er nirapotttar jonno login korun: [bankverify.net/LoginBD]"
"1412","promo","5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1413","promo","Fulon adda+internetiing korte 61GB+1000mi@TK899,30din cutt.ly/LwEXIUPL"
"1414","promo","Doublecentury cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc"
"1415","smish","Apnar mobile number ti high-end laptop jiteche! Puroshkar pete call korun +8801819900012"
"1416","normal","Apnar pawna taka joldi pathan 01728272938."
"1417","smish","Apnar mobile number jachhai korte ekhane click korun: [mobilesecure.com/VerifyBD]"
"1418","promo","Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
"1419","promo","5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1420","promo","Notun lifestyle product e 25% chhar! Stock shesh howar agei sujog nin."
"1421","smish","Apnar number ti ekti bishesh offer e nirbachito hoyeche! Puroshkar pete call korun +8801711122334"
"1422","smish","Priyo beboharkari, Samajsheba Office theke apnar remittance account shamoiikbhabe sthogito kora hoyeche. Pin shoho account ti din ja punoray protikriyar jonno dewa hoyeche. Pin:23456"
"1423","normal","Apnar garir servicing er shomoyshima shesh hoye geche. Druto jogajog korun 01876543221."
"1424","smish","Priyo prarthi, Apni bachai kora hoyechen BRAC Bank PLC er jonno Relationship Executive pother jonno prathomic shakkhatkar. Mhadi Support Services Limited er chakrir odhine. Tarikh-29 April (Shombar), 2024. Shomoy-2.00 PM. Beton-24000/- Apnake obosshoi ekti update kora CV ebong SSC certificate er photocopy ante hobe. Thikana: Gulshan Grace, 8 South Gulshan Avenue, Level-5, 2nd Building. Gulshan-1, Dhaka. (Prokar: obsthan pete Google Map e Mahadi Corporate Office) Shubhechcha, Mahadi Support Services Limited."
"1425","promo","80minute matro 59taka (5din), nite dial korun *121*4205#"
"1426","promo","200TK cashback shudhu ajker jonno- 61GB+1000mi@TK699,30din: cutt.ly/FwQhpKHc"
"1427","smish","Apnar insurance policy update korte ekhane click korun: [insuranceupdate.com/UpdateBD]"
"1428","smish","Jonota Bank account e shomoshya hoyeche. Bistarito jante ekhane click korun: https://t.me/JanataErrorBot"
"1429","promo","'Smart mobile phone e prodorshon kore e-driving license bebohaar kora jabe.'-BRTA"
"1430","normal","Apni ki khobor?"
"1431","smish","Apnar mobile recharge korte call korun: +8801812233445"
"1432","normal","Aj kemon lagche tomake? Thik achhi. Apnar kemon lagche?"
"1433","promo","20GB @309TK 30din, mon moto baniye nao data mixer e- cutt.ly/HwFKsbAy"
"1434","normal","Shubho ratri, bhalo theko!"
"1435","normal","Ki hochhe shob amake bol."
"1436","promo","Bonus shoho 2GB-45taka-3din. Dial *121*5534# ba mygp.li/my"
"1437","normal","Apni ki chinta korchen?"
"1438","smish","Apni 6 bhori shona jitechen! Bistarito jante call korun: +8801716566678"
"1439","promo","5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1440","promo","Lee Cooper e flat 50% chhar Shokol shirt, jeans, gabardine Aj o kal Shopr"
"1441","promo","Agami 13 October 2023 deshbyapi mukti pachhe jatir pita Bongobondhu Sheikh Mujibur Rahman er jibonir upor nirmito biopic cholochitro 'Mujib-Ekti Jatir Rupkar'. Chole ashun apnar nikotssto prekkhagrihe."
"1442","smish","Apnar bKash account block hoyeche. Punoray shokrio korte ekhane click korun: https://wa.me/8801719876543"
"1443","smish","Apnar phone number ti 5000 taka puroshkar jiteche! Bistarito jante call korun +8801715566778"
"1444","promo","40TK cashback! 46GB @458TK, 30din, niye nao ekhonei: cutt.ly/GwWYCCfJ"
"1445","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"1446","smish","Apnar bank account verify korte call korun +8801812233445"
"1447","promo","TK100 cashback!30GB+500mi. @TK399,30din: cutt.ly/AwkY4L2C"
"1448","normal","Tumi onek shoktiishali, shahosh rekho."
"1449","normal","Tumi onek shoktiishali, shahosh rekho."
"1450","promo","Notun season e shob poshake 25% discount. Ajei shopping korun."
"1451","promo","Shob DVD te 10% chhar. Offer ti shimito shomoy er jonno."
"1452","normal","Tumi shobshomoy shera."
"1453","promo","Notun grahokder jonno special offer! Amader service e 30% chhar."
"1454","promo","<#> Apnar MyGP pin (code) hochhe: 4283. Verify korte ei pin ti bebohaar korun. Opobbohaar thekate ei pin ti forward othoba karo shathe share korben na FyXTPoy9ZDa"
"1455","promo","TK50 cashback e pro-level data deal 50GB@TK448,30din cutt.ly/nwMwL8Y1"
"1456","smish","Bangladesh Bank account block hoyeche. Punoray chalu korte call korun: +8801718788890"
"1457","promo","Call duration 00:02:51, charged 3.6 Taka, remaining balance is 10.94 Taka"
"1458","promo","Data mixer e koro pocket saving, nao 10GB@TK249,30din: cutt.ly/owARsARN"
"1459","promo","TK50 cashback e pro-level data deal 50GB@TK448,30din cutt.ly/nwMwL8Y1"
"1460","smish","Priyo prarthi, Apni bachai kora hoyechen BRAC Bank PLC er jonno Relationship Executive pother jonno prathomic shakkhatkar. Mhadi Support Services Limited er chakrir odhine. Tarikh-29 April (Shombar), 2024. Shomoy-2.00 PM. Beton-24000/- Apnake obosshoi ekti update kora CV ebong SSC certificate er photocopy ante hobe. Thikana: Gulshan Grace, 8 South Gulshan Avenue, Level-5, 2nd Building. Gulshan-1, Dhaka. (Prokar: obsthan pete Google Map e Mahadi Corporate Office) Shubhechcha, Mahadi Support Services Limited."
"1461","normal","Tumi ki pahaare jachho?"
"1462","normal","Ami bhalo achhi, dhonnobad."
"1463","smish","Apnar account er shurokha jachhai korte call korun +8801916677889"
"1464","promo","Data mixer e koro pocket saving, nao 10GB@TK249,30din: cutt.ly/owARsARN"
"1465","smish","Mashrafi r shathe ekanto shomoy katanor sujog pete casino te baji dhorun. Shuru korun: ebayisapidlld.altervista.org/"
"1466","normal","Ami praye shoptahe ekbar mathe jay."
"1467","smish","Dear Customer, Apnar income tax refund onumidito hoyeche moto Rs 20,490/-, ei poriman ti shigghroi credit hobe. Doya kore apnar account number 5XXXXXXXXXX755 jachhai korun. Jodi eti bhul hoy, tahole nicher linke click kore update korun apnar bank account tothyo. Link: [https://bit.ly/20wpYK6](https://bit.ly/20wpYK6) Dhonnobad."
"1466","promo","Sheikh Hasina shorkarer shafollyo: 2006 shale polli samajsheba kormosuchiir awotay shudmukto khudro rin shahajotho praptho jonogoshthir shonkha chilo 21 lokkho 77 hajar. Bortoman shorkarer shomoy e ta dariyeche 34 lokkho 90 hajar."
"1469","normal","Kothor porishromei shafollyar poth."
"1470","normal","Ami ekti notun protishthaaner beboshay korte chai."
"1471","promo","TK25 cashback e ebar aro beshi data 50GB@TK473,30din cutt.ly/zwTmxzpd"
"1472","promo","Ajkei shesh TK100 cashback! 50GB @TK398 30din: cutt.ly/hwltB5hC"
"1473","promo","Free delivery shob order e. Shimito shomoy er jonno."
"1474","promo","Free delivery shob order e. Shimito shomoy er jonno."
"1475","smish","Hello, tracking code Dz-8342-FY344 shoho apnar FEDEX package apnar delivery pochondo set korar jonno opekkha korche: c4info/Gm0843vz1"
"1476","normal","Shobkichu thikthak hobe, ami jani."
"1477","promo","Free delivery shob order e. Shimito shomoy er jonno."
"1478","promo","Doublecentury cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc"
"1479","promo","Amader product e discount cholche. Bistarito janate ei number e jogajog korun: 01789654321."
"1480","promo","Drishtinondone sthapotyokolaye ononeo, Diamond World er \"The Signature\" shoroom er udbodhon hochhe aj bikel 4tay. Apnar shaporibaware uposthiti o doa amader ekanto kamyo. Projone: 01713199270"
"1481","normal","01827382739 ei number e druto taka pathao."
"1482","normal","Tumi ki cinema r ticket kincho?"
"1483","smish","Ghore boshe mobile theke taka income korun! Ekti click e bistarito janun: https://refer.mslgames.com/YfrcqEcoToos53HN7"
"1484","promo","Doublecentury cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc"
"1485","smish","Free te join kore apnar free shomoy ke kaje lagiye Dxn company te network marketing business kore ekta passive income er rasta toiri korte chan tahole inbox korun"
"1486","promo","8GB(bonus shoho) 123taka 15din. Dial *121*5548#, mygp.li/mo"
"1487","normal","Tara amader bhai-boneder mrittuur bhoy dekhiye domiye rakhte chay, othoch amader pechone royeche Bodr, Khondok, Tabuk er moto shoto shoto smorti. - [Kobi Al Mahmud]"
"1488","promo","Boundari krito ready plot ekhonei bari kore ay korun, katha 4.5 lokkho 01894841736"
"1489","normal","Pran cholar jonno amar priyo jayga Barbecue."
"1490","smish","100+ mobile game khelte ebong protidin 25 koti taka porjonto nogod puroshkar jitte brihottom shamajik gaming app download korun."
"1491","normal","Shomoy nai, 01729182893 ei number e bKash korun."
"1492","normal","Mejban pakhi pokkhe priyo premer ekti drishyo bishash kora hoy."
"1493","smish","Apnar garir insurance nobayoan korte call korun +8801815566778"
"1494","promo","200TK cashback shesh din, nao 61GB+1000mi@TK699,30din: cutt.ly/FwQhpKHc"
"1495","smish","❤️Keu jodi online e kaj korte chan ad fee chara tahole inbox korun jototuku pari shahajjo kormu InshaAllah 🫶🫶🫶 📣💁‍♂️ Din badalche network marketer der. 🧑‍💻 ❤️‍🔥 Ekhon bisshe praye 32 lokkho torun toruni network marketing niye kaj korchen. Ghore boshei ay koren dollar. Onno dero sujog kore dichen. 🥀 InshaAllah apnarao income paben 🥀 😊 Free income site link- https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
"1496","normal","Hello!"
"1497","normal","Tomar posha prani kemon ache?"
"1498","promo","5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1499","smish","Apnar mobile application update korte call korun +8801917788990"
"1500","normal","Apni kemon achen?"
"1501","promo","Notun grahokder jonno special offer! Amader service e 30% chhar."
"1502","promo","Bangladesh Noubahini te Officer Cadet pode niyog cholche. Visit korun: www.joinnavy.navy.mil.bd"
"1503","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"1504","smish","Apnar bank account e 10 koti taka joma hoyeche! Nishchito korte call korun: +8801913233245"
"1505","smish","Kono credit check charai 100% credit card onumodon. Ajei abedone korun. Jogajog: 01567546390"
"1506","smish","Apnar lendenoti shompurno korte ekhane click korun: [transactionverify.com/CompleteBD]"
"1507","promo","Bonus shoho 2GB-35taka-7din. Dial *121*5037# ba mygp.li/mo"
"1508","smish","Assalamuwalaikum! Apni ki barite boshe kono taka invest na kore taka income korte paren? Tahole Amader Bot E Kaj korun. Amader Bot E Apni Kono Investment Chara Income Korte Parben. Bot link:- https://t.me/free_online_income_24bot"
"1509","promo","200TK cashback!60GB+1000minute @699TK 30din, niye nao- cutt.ly/aAhiAsI"
"1510","smish","Apnar hate jodi daily 3-4 ghonta shomoy free thake tahole janaben. Asha kori khub bhalo ekta kajer shondhaan dite parbo. https://t.me/cashgotpaid_98_bot?start=r099778786166"
"1511","normal","Tumi shobshomoy shera."
"1512","smish","Bangladesh Bank theke ekti joruri barta esheche. Call korun: +8801914567890"
"1513","promo","30GB (bonus shoho) 300taka 30din. Dial *121*5254# ba mygp.li/mo"
"1514","promo","Tomar jonno special deal!10GB+250minute @TK250,30din: cutt.ly/Lwg2MRlr"
"1515","smish","Uddipon. Post Name:FPO & Branch Accountant. Your Exam Date:04/05/24 (Saturday). Time:09:00 AM (shokal). Sthan:Sylhet Zone Office. Shathe dui copy passport size er chhobi, CV, manual chakrir abedon (Banglay), chakri prarthir referral form (jodi thake), NID er photocopy, mul shonadpotrer photocopy shotthayito o mul shonadpotro shathe niye ashben. Uddipon Sylhet Zoner thikana: Barir nam: Shobashrom, Bari nombor: 2/1, J block, Shahjalal Uposhohor Main Road, Baitul Jannat Jame Mosque er biporite. Khelar mather shonlogno / Up Police Commissioner Karyaloyer kache. Projone:01322-80 3512. Abedon korben ebhabe, Borabor, Up-porichaalok o Prodhan Manobshompod o Bebosthaapona Bibhag Uddipon Prodhan Karyaalay Ring Road, Adaabor Dhaka 1207."
"1516","smish","Apnar insurance policy update korte call korun +8801816677889"
"1517","normal","Shubho jonmodin ovinondone!"
"1518","smish","Ovinondone! Apni Dutch Bangla Bank upobrittir jonno nirbachito hoyechen. Shothikbhabe nishchayon ebong takao uttoloner niyom jante nicher linke click korun."
"1519","normal","Tomar din kemon katche?"
"1520","normal","Tumi shoktishali, tumi parbe."
"1521","smish","Apnar account e shomoshya hoyeche. Druto ei nambare jogajog korun 01728375843."
"1522","promo","200TK sei cashback! Nao 60GB+1000minute@699TK 30din: cutt.ly/aAhiAsI"
"1523","normal","Priyo shikkharthi, apnar tuition fee aj porjonto 22,900.00 taka bokeya ache. (Purber late fine o bokeyashoho) Cholti masher tuition fee (jorimana chara) 20i September, 2024 modhye porishodh korun. Bistarito https://student.ulab.edu.bd/ login korun. (ULAB)"
"1524","smish","IPL final e baji dhorun ebong 1 koti taka jitun. Ekhonei shuru korun: smilesvoegol.servebbs.org/voegol.php"
"1525","smish","Bangladesh Bank theke joruri barta. Call korun: +8801911011023"
"1526","promo","TK419 e TK499 er offer! Nao 35GB+500mi.,30din: cutt.ly/4w77ohWY"
"1527","smish","🤑Protidin 400-500 taka 💸. Income korun matro panch miniter modhye. Linker modhye royeche bistarito 🤗 🗣️ Telegram thakte hobe 💁🏼https://t.me/Referincomebd4536_bot?start=r05291672775"
"1528","smish","Apnar loan onumidito hoyeche! Matro 5% shude 5,00,000 taka loan pete ekhonei ei linke click korun"
"1529","normal","Ajke ki plan?"
"1530","normal","Asha kori tomar dinti bhalo katuk!"
"1531","normal","Sei bekti-i obishopto je more jay othoch tar kharap kajgulo prithibite roye jay. — [Abu Bakr (Radiallahu Anhu)]"
"1532","promo","200TK cashback!60GB+1000minute @699TK 30din, niye nao- cutt.ly/aAhiAsI"
"1533","smish","Apnar credit carder bill payment miss hoyeche. Ekhane click kore payment korun: http://bit.ly/PayBill"
"1534","smish","Nagad account block hoyeche. Punoray chalu korte call korun: +8801716566678"
"1535","normal","Ei koshtota kete jabe."
"1536","normal","Tumi ki boi porcho?"
"1537","promo","TK100 cashback e prolevel deal-100GB@TK698,30din cutt.ly/AwQzYxAf"
"1538","normal","01672583789 nambare call korun, amar taka dorkar."
"1539","normal","01672582978 ei nambare rocket e 200 taka pathan."
"1540","smish","Nagad account e 5,000 taka joma hoyeche. Bistarito jante ekhane click korun: https://t.me/NagadFundsBot"
"1541","promo","Flat 15% discount shob shopping e. Code: DISCOUNT15."
"1542","normal","Apnar jonno ekti golpo ache?"
"1543","smish","Apni chakrir porjalochonay pass hoyechen ebong protidin 2,000 taka beton paben. Jogajog: https://wa.me/8801726768680"
"1544","smish","Casino te baji dhorun ebong 7 diner jonno ekti free trip jitun! Ajei jog din: smilesvoegol.servebbs.org/voegol.php"
"1545","promo","125TK cashback e shera offer 61GB+1000mi@TK774, 30din: cutt.ly/8wBQC0MC"
"1546","promo","TK399 te TK499 er offer! Nao 31GB+450mi.,30din: cutt.ly/2wQlYv6U"
"1547","smish","Daily 500,700,1000 taka income Emergency lok lagbe. Keu korte chaile amake message din."
"1548","smish","Bangladesh Bank account update korte ekhane click korun: https://wa.me/8801915566778"
