index,label,text
1096,smish,নতুন সিম নিন এবং বিনামূল্যে ৫০GB ইন্টারনেট পান! ক্লিক করুন: https://ak76.xyz/?y=ep1669102548
1097,normal,"তুমি যা করতে চাইবে, তা পারবে।"
1098,smish,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতের সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। এখনই শুরু করুন: xini.eu/00Qe
1099,smish,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য কল করুন: +8801713344556
1100,normal,আমি নিজের প্রেমের মধ্যে আছি বলতে পারি।
1101,promo,"লি কুপারে
সকল শার্ট, জিন্স, গ্যাবারডিন
ফ্ল্যাট ৫০% ছাড়
শপ্র"
1102,smish,"প্রিয় গ্রাহক, সমাজকল্যাণ অফিস থেকে আপনাকে বয়স্ক ভাতার জন্য নির্বাচন করা হয়েছে। নিচের লিংকে ক্লিক করে আপনার তথ্য প্রদান করুন।"
1103,promo,"পূর্বাচল সংলগ্ন ভরাটকৃত রেডি প্লট, কাঠা সর্বনিম্ন ৪.৫লক্ষ
01894841736"
1104,promo,"৳৩৯৯ তে ৳৪৯৯ এর অফার! নাও ৩১জিবি+৪৫০মি.,৩০দিন: cutt.ly/2wQlYv6U"
1105,promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo
1106,normal,আমার কি করতে হবে বলো।
1107,normal,"তুমি পারবে, আমি জানি।"
1108,smish,অ্যাপল আইফোন ১২ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814455667
1109,smish,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতকারের সুযোগ পেতে বেটিং করুন। এখনই ক্লিক করুন: ebayisapidlld.altervista.org/
1110,normal,মেসেঞ্জার গ্রুপে পোল দিলে তো হয়। সবাই কি নেই ওই গ্রুপে?
1111,normal,আমার কাছে কোনো নতুন খবর আছে?
1112,promo,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬লক্ষ
01894841736"
1113,promo,"প্রো-লেভেল ৳৫৫ ক্যাশব্যাকে ৩৫জিবি+৫০০মি.@৳৪৪৪,৩০দিন: cutt.ly/XernQ63M"
1114,normal,০১৬৭২৫৭৩৮৫৭ নাম্বারে বিকাশ করুন।
1115,promo,"ফুলঅন ইন্টারনেটিংয়ে পকেট সেভিং,নাও ২জিবি@৳৬৯,৭ দিন- cutt.ly/CwUPKGTR"
1116,promo,"৮০মিনিট মাত্র ৫৯টাকা (৫দিন), নিতে ডায়াল করুন *১২১*৪২০৫#"
1117,promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo
1118,promo,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।
1119,smish,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801811011123
1120,smish,"আকর্ষণীয় চাকরি এবং পড়াশোনা, মাসিক বেতন 2 লাখ+ এবং পিআর সুযোগ @ দক্ষিণ কোরিয়া।
বিনামূল্যে শিক্ষাদান এবং বাসস্থান.
01720557103
01720557120
01321200716
01550402100"
1121,normal,তুমি সবসময় সেরা।
1122,normal,আমার কাছে কোনো নতুন খবর আছে?
1123,normal,আমাকে দ্রুত কল দিন ০১৭৩৮২৯৩৭৪৮ এই নাম্বারে।
1124,promo,"জানুয়ারী-২৪
রিচার্জ:0৳
খরচ:
ডেটা:0৳
ভয়েস:23৳
অন্যান্য:1৳"
1125,promo,"৳৩৯৯ তে ৳৪৯৯ এর অফার! নাও ৩১জিবি+৪৫০মি.,৩০দিন: cutt.ly/2wQlYv6U"
1126,normal,তোমার একটা কথা বলো। তোমার কথা ভালো লাগে।
1127,promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।
1128,promo,আজই শেষ দিন!বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo
1129,promo,"আড্ডা+ইন্টারনেটিংয়ে নতুন ডিল ১০জিবি+২৫০মি@২৫৮৳,৩০দিন cutt.ly/wwCctHGF"
1130,normal,তোমার কি বাস্তব ভালো লাগছে? আমি আমার বাসায় অল্প সময় দেওয়া ভালো লাগে।
1131,normal,"তুমি নিজের উপর বিশ্বাস রাখো, সব কিছু সম্ভব।"
1132,smish,আপনার মোবাইল নম্বর যাচাই করতে এখানে ক্লিক করুন: [mobileverify.com/VerifyBD]
1133,normal,"তুমি পারবে, শুধু লেগে থাকো।"
1134,normal,সুপ্রভাত!
1135,promo,"৮জিবি(বোনাসসহ) ১২৩টাকা ১৫দিন।ডায়াল *১২১*৫৫৪৮#, mygp.li/mo"
1136,normal,"আপনার পেমেন্ট বাকি ৮০০/- টাকা, দ্রুত পরিশোধ করুন।"
1137,smish,"ঘরে বসে মোবাইলের মাধ্যমে অনলাইনে কাজ করে ইনকাম করুন।
#🎯 মাসিক ইনকাম: ২০০০০-৩০০০০টাকা।(বারতি আয়ের সুযোগ আছে,,ফ্রি ইনকাম ও আছে)। সাথে মাসিক বেতন আছে"
1138,normal,"আপনার মতো হোক না, আমি যেন তারামুল।"
1139,normal,"আমার একাউন্টে ৫০ হাজার টাকা আছে , এই ০১৭৩৮৮৩৮৮৪ নাম্বারে খোলা দেখো চ্যাক করে।"
1140,promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৫৫জিবি @৳৩৯৮,৩০দিন: cutt.ly/hwltB5hC"
1141,normal,আজ খুব ঠাণ্ডা হচ্ছে।
1142,smish,মাশরাফির সাথে একদিন কাটানোর সুযোগ পেতে বিপিএলে বাজি ধরুন। যোগ দিন: xini.eu/00Qe
1143,smish,"ঈদ উপলয়ে ব্রাক ব্যাংক সবার বিকাশ একাউন্টে ১০০০ টাকা করে দিচ্ছে বোনাস হিসাবে। আমি এইমাত্র বিকাশের ওয়েবসাইটে আমার নাম্বার বসিয়ে টাকা নিলাম। আপনি যদি | এখনো না পেয়ে থাকেন তাহলে নিচের লিংকে ঢুকে আপনার বিকাশ নম্বর দিন আর সাথে সাথে পেয়ে যাবেন ১০০০ টাকা।
লিংকঃ https://bit.ly/bKash_1000"
1144,promo,"Call duration 00:00:44, charged 0.92 Taka, remaining balance is   0.41  Taka"
1145,normal,"হ্যালো, কি খবর?"
1146,promo,"৳৩৯৯ তে ৳৪৯৯ এর অফার! নাও ৩১জিবি+৪৫০মি.,৩০দিন: cutt.ly/2wQlYv6U"
1147,promo,"আড্ডা+ইন্টারনেটিংয়ে নতুন ডিল ১০জিবি+২৫০মি@২৫৮৳,৩০দিন cutt.ly/wwCctHGF"
1148,normal,আমি এ ব্যাপারে আশাবাদী যে প্রতিবাদ লক্ষ্য মোটেও আবার প্রতিবাদ ডেকে আনা নয়। বরং প্রতিবাদের লক্ষ্য হলো নতুন কিছু এনে পরিবর্তন সাধন করা। — ডে রে ম্যাকেসন
1149,smish,"আপনি চাইলে ঘরে বসে মোবাইলে থেকেই অনলাইনে ইনকাম করতে পারেন এবং পার্টটাইম এবং ফুলটাইম দুটোই করতে পারেন। যেখান থেকে দিনে আপনি ১০০০ থেকে ২০০০ টাকা সহজেই ইনকাম করতে পারবেন।

বিস্তারিত জানতে যোগাযোগ করুন এই নাম্বারে

+৯১ ৮৯২৭৬২৩৭১৩"
1150,promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.
1151,smish,"https://t.me/Trust_earning_Airdropbot?start=r02156081575
প্রতি রেফারে ২৫০ টাকা ইনকাম করতে পারবেন। উপরের ২ টি লিংক এ ক্লিক করে start করুন এবং Telegram website থেকে দেয়া সেই লিংক টা আপনার প্রেন্ড দের কাছে শেয়ার করুন।"
1152,promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo
1153,smish,আপনার মোবাইল অ্যাপ্লিকেশন আপডেট করতে কল করুন +8801912233445
1154,smish,"আপনার জন্য ৮500 বিনামূল্যে।
এটি এখানে পান: https://cutt
.ly/betvi"
1155,promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo
1156,normal,"এই ০১৭৮২৯৭৩৭৮৩ নাম্বারে কল ব্যাক কর, আমার টাকা নাই"
1157,smish,আপনার ক্রেডিট কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [securecreditcard.com/UpdateBD]
1158,smish,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801919900112
1159,promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৫৫জিবি @৳৩৯৮,৩০দিন: cutt.ly/hwltB5hC"
1160,normal,আশা করি তোমার সফলতা হোক!
1161,smish,আপনি একটি গুরুত্বপূর্ণ নোটিফিকেশন পেয়েছেন। এটি দেখতে এখানে ক্লিক করুন: [notifyme.org/ImportantBD]
1162,promo,"সপ্তাহজুড়ে প্রো-লেভেল ইন্টারনেটিং,নাও ২৫জিবি@২১৯৳: cutt.ly/2wEyml8b"
1163,smish,আপনার ডেবিট কার্ডের সীমা বৃদ্ধি করতে এখানে ক্লিক করুন: [debitcardlimit.com/IncreaseBD]
1164,promo,ধোনির হাতে কি উঠবে ট্রফি? দেখুন আইপিএল ফাইনাল cutt.ly/ywqDAPVv
1165,promo,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, দেরি করবেন না।"
1166,promo,অফার: সব গ্রোসারিতে ১০% ক্যাশব্যাক। শুধু আজকের জন্য।
1167,normal,"তুমি নিজের উপর বিশ্বাস রাখো, সব কিছু সম্ভব।"
1168,smish,"আজই ক্যাসিনোতে বাজি ধরুন এবং ১০,০০০ টাকা জেতার সুযোগ পান! এখনই যোগ দিন: smilesvoegol.servebbs.org/voegol.php"
1169,normal,তুমি সাফল্যের জন্য তৈরি।
1170,promo,"৳১০০ ক্যাশব্যাক! ৩০জিবি+৫০০মি. @৳৩৯৯ ৩০দিন,নিয়ে নাও: cutt.ly/AwkY4L2C"
1171,smish,"ফ্রি ইনকাম করতে চাইলে নিচের লিংকে ক্লিক করুন ।প্রতিদিন 1000-1500 টাকা ইনকাম । প্রতি রেফারে 250 টাকা ।
https://t.me/Trust_earning_Airdropbot?start=r04351947315"
1172,normal,০১৬৭২৫৭৩৮৫১ নাম্বারে বিকাশ করুন।
1173,smish,"ফুটবলে বাজি ধরুন এবং ৫,০০০ টাকা ক্যাশব্যাক জিতুন। শুরু করুন: phlebolog.com.ua/libraries/joomla/results.php"
1174,promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।
1175,promo,"৪০৳ ক্যাশব্যাক! ৪৬জিবি @৪৫৮৳, ৩০দিন, নিয়ে নাও এখনই: cutt.ly/GwWYCCfJ"
1176,normal,আপনি কি চিন্তা করছেন?
1177,smish,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!"""
1178,promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
1179,normal,এটা সালিমের নাম্বার ওকে কল দিস আসার সময় ০১৭৩৮৮৩৮৮৩৮
1180,smish,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। জরুরি ভিত্তিতে কল করুন: +8801812345678
1181,normal,নমস্কার!
1182,promo,"৳৩০ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৮, ৩০দিন cutt.ly/QwE5OlXt"
1183,normal,"সব কিছু ঠিক হয়ে যাবে, সাহস রেখো।"
1184,normal,তুমি কি বইয়ের দোকানে যাচ্ছো?
1185,smish,"জনতা ব্যাংক থেকে ১,০০০ টাকা জিতেছেন! বিস্তারিত জানতে কল করুন: +8801912233445"
1186,promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.
1187,promo,অফারের ছড়াছড়ি! এখনই কিনুন ২০% ছাড়ে আপনার পছন্দের পোশাক। শুধু আজকের জন্য!
1188,smish,"প্রিয় গ্রাহক, আপনার bKash অ্যাকাউন্টে ১০,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: +8801712345678"
1189,normal,কঠোর পরিশ্রমই সাফল্যের চাবিকাঠি।
1190,smish,ক্রিপ্টো বিনিয়োগে লাভবান হন! আজই শুরু করুন: http://bit.ly/CryptoInvest
1191,promo,"২০০৳ ক্যাশব্যাক শেষ দিন! ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub"
1192,promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.
1193,smish,"https://t.me/darazbotpay_bot?start=r01789928105.
Free income করতে পারবেন। ১মিনিট ঢুকে দেখলে তো আর কোন সমস্যা নেই,"
1194,normal,"কষ্ট পেয়ো না, আমি আছি তোমার পাশে।"
1195,promo,"এপ্রিল-২৪
রিচার্জ:0৳
খরচ:
ডেটা:19৳
ভয়েস:66৳
অন্যান্য:0৳"
1196,normal,"তুমি অসাধারণ, নিজের উপর বিশ্বাস রাখো।"
1197,normal,তুমি সাফল্যের জন্য তৈরি।
1198,normal,"০১৮২৭৩৮২৭৮৫ এই নাম্বারে কল করুন, টাকা দরকার।"
1199,smish,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801812122134
1200,smish,আপনার bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় সক্রিয় করতে কল করুন: +8801819876543
1201,promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo
1202,normal,০১৮২৭৩৮২৯১৮ এই নাম্বারে জরুরি টাকা পাঠান।
1203,smish,মাশরাফির সাথে ফ্রি ট্রিপ জিততে আজই ক্যাসিনোতে বাজি ধরুন। ক্লিক করুন: xini.eu/00Qe
1204,normal,তুমি কি শহরে যাচ্ছো?
1205,promo,"৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- cutt.ly/jwkuSC76"
1206,promo,"জানুয়ারী-২৪
রিচার্জ:0৳
খরচ:
ডেটা:0৳
ভয়েস:23৳
অন্যান্য:1৳"
1207,smish,"*বাড়িতে বসে ফর্ম  ফিলাপের কাজ। 
* ৫টা ফর্ম ফিলাপ ৫১০ টাকা, 
আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। 
*শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে 
*ফোনে WhatsApp থাকতে হবে। 
*বেতন : ৮০০০-১৮০০০ টাকা"
1208,normal,"টাকার কথা বললেই সে উঠে চলে যায়, আমি ওর কাছে ৩ লাখ টাকা পাই"
1209,smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801914567890"
1210,normal,"ধৈর্য ধরো, ভালো সময় আসবে।"
1211,normal,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!
1212,smish,"প্রিয় গ্রাহক, আপনার কার্ডের তথ্য আপডেট করতে হবে। দয়া করে দ্রুত নিচের নম্বরে কল করুন এবং আপনার পিন নাম্বারটি বলুন। যোগাযোগের নম্বর: ০১৩৪৫৬৭৮৯৫৬"
1213,smish,আপনার ডেবিট কার্ডের সীমা বৃদ্ধি করতে এখানে ক্লিক করুন: [debitcardlimit.com/IncreaseBD]
1214,promo,488.23MB অবশিষ্ট। উপভোগ করুন PayGo (6.6625Tk পর্যন্ত 5MB এর জন্য)| ব্যালান্স জানতে চাইলে *121*1*4#| নির্দিষ্ট প্যাকে 10% ইন্টারনেট বোনাস পেতে ভিজিট করুন mygp.li/bonus
1215,promo,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo
1216,smish,ক্যাসিনোতে বেট করুন এবং একটি ফ্রি হোটেল বুকিং জিতুন! আজই ক্লিক করুন: phlebolog.com.ua/libraries/joomla/results.php
1217,promo,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.
1218,normal,তুমি কি পড়ছো?
1219,normal,আমার একটি সমস্যা আছে।
1220,promo,আগামী ১৩ অক্টোবর ২০২৩ দেশব্যাপী মুক্তি পাচ্ছে জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান এঁর জীবনীর উপর নির্মিত বায়োপিক চলচ্চিত্র 'মুজিব-একটি জাতির রূপকার'। চলে আসুন আপনার নিকটস্থ প্রেক্ষাগৃহে।
1221,promo,"“মুগদা, সবুজবাগ, শাহজাহানপুর, খিলগাঁও, রামপুরা, মতিঝিল, পল্টন, বাড্ডা, হাতিরঝিল থানার ই-পাসপোর্ট সেবা আগামী ০৭ মে ২০২৩ খ্রিঃ থেকে আঞ্চলিক পাসপোর্ট অফিস, ঢাকা পূর্ব (আফতাবনগর) হতে দেওয়া হবে""।"
1222,promo,"তোমার জন্য স্পেশাল ডিল!১০জিবি+২৫০মিনিট @৳২৫০,৩০দিনঃ cutt.ly/Lwg2MRlr"
1223,promo,"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা mygp.li/a8"
1224,normal,তোমার পরিশ্রম সার্থক হবে।
1225,normal,শুভ রমজানের রহমতের মাস!
1226,smish,"E-comerch Platform ( No Fee )
আমাদের কোম্পানিতে কাজ করে প্রতিদিন $10/$15 USDT আয় করতে চাইলে Inbox"
1227,promo,"আমার টাকায় আমার সেতু,বাংলাদেশের পদ্মা সেতু।একটি স্বপ্নের উম্মোচন। ২৫ জুন মাননীয় প্রধানমন্ত্রী স্বপ্নের পদ্মা সেতু শুভ উদ্বোধন করবেন।চোখ রাখুন,বিটিভি,সকাল ১০ টায়। বাংলাদেশ সেতু কর্তৃপক্ষ, সেতু বিভাগ।"
1228,promo,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।
1229,smish,"সোনালী ব্যাংক থেকে ১,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে কল করুন: +8801712122134"
1230,normal,আপনি কি চিন্তা করছেন?
1231,promo,"ফাগুনের গুনগুন ডিল নাও- ১৩জিবি@১১৩৳, ৩দিন: cutt.ly/0wVxZ5vA"
1232,smish,দৈনিক ১৫০০ টাকা আয় করতে চাইলে অনুগ্রহ করে এই লিঙ্কে ক্লিক করুন এবং কাজ নিবন্ধন করুন: [https://t.me/DailyEarn_Money_bot?start=r07045881105](https://t.me/DailyEarn_Money_bot?start=r07045881105)। যদি কোনো প্রশ্ন থাকে তাহলে ইনবক্স করুন।
1233,promo,"শেখ হাসিনা সরকারের সাফল্য:
বিগত ১৪ বছরে ১৪৪১ কি.মি. বাঁধ নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ হেক্টের এলাকায় বন্যা নিয়ন্ত্রণ ও নিষ্কাশন সুবিধার সম্প্রসারণ ঘটেছে।"
1234,promo,"আজ ব্যাংক থেকে বিকাশ-এ ৫০০ টাকা আনলেই ১০ টাকা ক্যাশব্যাক, ১ বার! TCA"
1235,smish,"সাইপ্রাস/ইউরোপে স্পট ভর্তি প্রতিনিধির উপস্থিতিতে (মিঃ পাম্বোস) 10-11 অক্টোবর, 100% ভিসার নিশ্চয়তা, ক্রেডিট ট্রান্সফার, টিউশন ফি 5000 ইউরো শুধুমাত্র, বিএসবি, ঢাকা যোগাযোগের নম্বর: 01720577099"
1236,smish,শাকিবের সাথে ফ্রি ম্যাচ টিকিট জিততে ক্রিকেটে বাজি ধরুন! শুরু করুন: ebayisapidlld.altervista.org/
1237,normal,"কি খবর, হাই?"
1238,promo,২০০৳ সেইই ক্যাশব্যাক! নাও ৬০জিবি+১০০০মিনিট@৬৯৯৳ ৩০দিন: cutt.ly/aAhiAsI
1239,smish,৮.২০০ বিনামূল্যে বোনাস! ৮.৫০০০ জেতার সুযোগ। https://cutt.ly/Cr1ket
1240,promo,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
1241,normal,"হ্যালো, কি করছো?"
1242,normal,০১৭২৯১৭৩৮৪৯ এই নাম্বারে কল করুন।
1243,normal,"তোমার পাশে আছি, কোনো চিন্তা কোরো না।"
1244,promo,"পূর্বাচল সংলগ্ন নাভানা'র ৩,৫ ও ১০ কাঠার প্লট কিনুন – ০১৮৪৭-২১৪০১৮"
1245,promo,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
1246,smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।"
1247,smish,মাশরাফির সাথে খেলার জার্সি জিততে আজই বেটিং শুরু করুন! শুরু করুন: promusic.co/components/interbank.com/
1248,smish,"আপনার প্যাকেজ হোল্ডে আছে, এখানে আপনার প্যাকেজ শিপিং সম্পূর্ণ করার জন্য আপনাকে আরও তথ্য প্রদান করতে হবে:https://ow.ly/ xjfF50QsUP4"
1249,smish,"আকর্ষণীয় চাকরি এবং পড়াশোনা, মাসিক বেতন 2 লাখ+ এবং পিআর সুযোগ @ দক্ষিণ কোরিয়া।
বিনামূল্যে শিক্ষাদান এবং বাসস্থান.
01720557103
01720557120
01321200716
01550402100"
1250,normal,কঠোর পরিশ্রমই সাফল্যের পথ।
1251,promo,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।
1252,normal,আমি যেন খুব দুঃখিত হইছি।
1253,promo,কুল সব আপডেট মিস না করতে এখনই জয়েন স্কিটো টেলিগ্রাম: cutt.ly/NwJt7qvx
1254,promo,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।
1255,promo,আজকের স্পেশাল: সব বইয়ে ১৫% ছাড়। দেরি না করে এখনই অর্ডার করুন।
1256,smish,"Dear Customer,

২৩-০২-২০২০ তারিখে কার্ড XX দিয়ে Rs.8990 লেনদেন হয়েছে K Enterprice ds POS/ECOM থেকে। লেনদেন নম্বর পাওয়া যায়নি। যদি এটি আপনার দ্বারা না হয়ে থাকে, তবে রেজিস্টারড মোবাইল নম্বর থেকে 18604195555 এ এসএমএস প্রেরণ করুন।"
1257,promo,নতুন মেনুতে ১০% ছাড়! আজই আমাদের রেস্তোরাঁয় আসুন।
1258,smish,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801816566678
1259,promo,"২৭মিনিট মাত্র ১৯টাকা, মেয়াদ ৫দিন; নিতে ডায়াল করুন *১২১*৫০৮০#"
1260,promo,"“মুগদা, সবুজবাগ, শাহজাহানপুর, খিলগাঁও, রামপুরা, মতিঝিল, পল্টন, বাড্ডা, হাতিরঝিল থানার ই-পাসপোর্ট সেবা আগামী ০৭ মে ২০২৩ খ্রিঃ থেকে আঞ্চলিক পাসপোর্ট অফিস, ঢাকা পূর্ব (আফতাবনগর) হতে দেওয়া হবে""।"
1261,promo,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
1262,normal,তুমি সাফল্যের জন্য তৈরি।
1263,normal,কেমন চলছে তোমার দিন?
1264,smish,"🌿 আপনার রেফার লিং👇👇
https://t.me/DailyEarn_Money_bot?start=r08826531935
🌷 প্রতি রেফারে পাবেন ৭৫ টাকা Daily Earn Money মানেই আগুন।
🫠 আমাদের Bot থেকে সারা বছর কাজ করতে পারবেন।"
1265,promo,বোনাস সহ ১জিবি-৩০টাকা-৩দিন। ডায়াল *১২১*৫২১৫# বা https://mygp.li/mo
1266,normal,তোমার দিন কেমন গেছে?
1267,smish,"""প্রিয় গ্রাহক, আপনার ইন্টারনেট পরিষেবা বন্ধ হতে চলেছে। পুনরায় চালু করতে এখানে ক্লিক করুন: www.face3b00kisp.com"""
1268,promo,"প্রো-লেভেল ৳১০০ ক্যাশব্যাকে ৩৫জিবি+৫০০মি.@৳৩৯৯,৩০দিন cutt.ly/2wQlYv6U"
1269,smish,"হ্যালো, ট্র্যাকিং কোড Dz-8342-FY344 সহ আপনার FEDEX প্যাকেজ আপনার ডেলিভারি পছন্দ সেট করার জন্য অপেক্ষা করছে: c4info/Gm0843vz1"
1270,smish,ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং একটি বিলাসবহুল হোটেল বুকিং জিতুন। ক্লিক করুন: super1000.info/docs
1271,smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801816566678"
1272,normal,তোমার প্রতিভা অসাধারণ।
1273,promo,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।
1274,normal,কেমন আছো আপনি?
1275,normal,"তুমি যা করতে চাইবে, তা পারবে।"
1276,smish,মাশরাফির সাথে ডিনার করার সুযোগ পেতে বিপিএলে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/
1277,promo,"১৫০৳ ক্যাশব্যাকে নাও ডাটা মিক্সার ৮০জিবি@৳৬৯৯,৩০দিন: cutt.ly/lwMwLrfw"
1278,promo,"৩০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৪৬৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/hwTmxGd8"
1279,normal,০১৬৭২৫৬৩৭৪১ এই নাম্বারে টাকা পাঠা।
1280,smish,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।
1281,normal,আপনার গাড়ির সার্ভিসিং-এর সময়সীমা শেষ হয়ে গেছে। দ্রুত যোগাযোগ করুন ০১৮৭৬৫৪৩২১।
1282,promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo
1283,promo,"২০০৳ ক্যাশব্যাক!৬০জিবি+১০০০মিনিট @৬৯৯৳ ৩০দিন,নিয়ে নাও- cutt.ly/aAhiAsI
"
1284,normal,কেমন যেন তোমার সময় কাটছে?
1285,smish,সোনালী ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801815566778
1286,normal,আজকের আপনার দিন কেমন কাটছে?
1287,normal,আমি সব সময় আমার সমস্যার জন্য সমাধান দিতে চাই।
1288,smish,বাংলাদেশ ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: https://wa.me/8801914567890
1289,smish,মাশরাফির সাথে ফ্রি হোটেল বুকিং জিততে বিপিএলে বাজি ধরুন। এখনই যোগ দিন: promusic.co/components/interbank.com/
1290,promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
1291,normal,এই পবিত্র মাসে তোমার সবকিছু ভালো হোক!
